Document,0,1,2,3,4,5,6,7,8,9
264,0.1248600035905838,0.014709999784827232,0.0,0.42697998881340027,0.014739999547600746,0.05559000000357628,0.0,0.0,0.09371999651193619,0.2691499888896942
265,0.0,0.0,0.0,0.0,0.0,0.9856799840927124,0.0,0.011979999952018261,0.0,0.0
266,0.9968100190162659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.9465399980545044,0.0,0.0,0.0,0.0,0.0509600006043911,0.0,0.0,0.0
268,0.10357999801635742,0.0,0.4918600022792816,0.0,0.0,0.0,0.0,0.0,0.40097999572753906,0.0
269,0.01679999940097332,0.6542900204658508,0.0,0.3260999917984009,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.5214700102806091,0.0,0.1359100043773651,0.0,0.0,0.0,0.3387199938297272
271,0.0,0.0,0.0,0.0,0.0,0.9979100227355957,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986199736595154,0.0
273,0.0,0.0,0.0,0.1446000039577484,0.11495000123977661,0.0,0.0,0.7379500269889832,0.0,0.0
274,0.14823000133037567,0.0,0.0,0.5686500072479248,0.0,0.0,0.0,0.2812800109386444,0.0,0.0
275,0.2762100100517273,0.0,0.0,0.0,0.721019983291626,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980700016021729,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.3555600047111511,0.15191000699996948,0.49070000648498535,0.0
278,0.566540002822876,0.0,0.0,0.0,0.0582600012421608,0.0,0.0,0.0,0.37353000044822693,0.0
279,0.2983199954032898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7009099721908569,0.0
280,0.6221399903297424,0.0,0.09899000078439713,0.27504000067710876,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19228999316692352,0.8053600192070007,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957900047302246
283,0.13922999799251556,0.0,0.0,0.10649000108242035,0.054669998586177826,0.0,0.0,0.6969000101089478,0.0,0.0
284,0.0,0.9963099956512451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978799819946289,0.0,0.0
286,0.0,0.0,0.0,0.0,0.7506499886512756,0.0,0.02095000073313713,0.0,0.22679999470710754,0.0
287,0.0,0.0,0.0,0.0,0.0,0.9977899789810181,0.0,0.0,0.0,0.0
288,0.0,0.9164699912071228,0.0,0.0,0.0,0.0,0.0,0.07680000364780426,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942499876022339,0.30177998542785645,0.0
290,0.0,0.0,0.0,0.9954900145530701,0.0,0.0,0.0,0.0,0.0,0.0
291,0.8532099723815918,0.0663599967956543,0.0,0.0,0.0,0.0,0.0,0.0,0.07769999653100967,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998449981212616,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983400106430054,0.0,0.0
294,0.16141000390052795,0.0,0.0,0.0,0.31396999955177307,0.0,0.0,0.0,0.5210300087928772,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984599947929382,0.0
296,0.9334499835968018,0.0,0.0,0.0,0.0,0.0,0.06451000273227692,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.9978799819946289,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983400106430054,0.0
299,0.0,0.0,0.4774799942970276,0.4096499979496002,0.0,0.0,0.11084000021219254,0.0,0.0,0.0
300,0.9977999925613403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.18898999691009521,0.0,0.0,0.0,0.0,0.8079900145530701,0.0
302,0.9973599910736084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.22840000689029694,0.0,0.0,0.7680699825286865,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05404999852180481,0.0,0.9437400102615356
305,0.8895400166511536,0.0,0.10756000131368637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.33542001247406006,0.0,0.0,0.0,0.6633099913597107,0.0,0.0
307,0.45219001173973083,0.0,0.0,0.0,0.05756999924778938,0.34613001346588135,0.0,0.14289000630378723,0.0,0.0
308,0.0,0.0,0.0,0.9981600046157837,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.47745999693870544,0.4096600115299225,0.0,0.0,0.11084999889135361,0.0,0.0,0.0
310,0.4255099892616272,0.0,0.0,0.0,0.43825000524520874,0.13489000499248505,0.0,0.0,0.0,0.0
311,0.5004500150680542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115299940109253,0.18392999470233917
312,0.0,0.0,0.0,0.017330000177025795,0.0,0.855430006980896,0.0,0.0,0.0,0.12592999637126923
313,0.9951300024986267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.4250200092792511,0.0,0.0,0.5725200176239014,0.0
315,0.0,0.0,0.0,0.07840999960899353,0.0,0.0,0.0,0.3421800136566162,0.0,0.5769799947738647
316,0.0,0.0,0.0,0.0,0.0,0.0,0.044440001249313354,0.0,0.9523400068283081,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942799806594849,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.4119400084018707,0.584630012512207,0.0,0.0
319,0.022019999101758003,0.0,0.0,0.0,0.5072699785232544,0.0,0.0,0.4691399931907654,0.0,0.0
320,0.8558400273323059,0.0,0.0,0.0,0.0,0.1409900039434433,0.0,0.0,0.0,0.0
321,0.39653998613357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995500087738037,0.0
322,0.0,0.0,0.0,0.0,0.0,0.9982500076293945,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946500062942505
324,0.0,0.0,0.0,0.9853299856185913,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.7368800044059753,0.0,0.0,0.0,0.0,0.25929000973701477,0.0,0.0,0.0
326,0.5879300236701965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41027000546455383,0.0
327,0.4088299870491028,0.0,0.0,0.0,0.0,0.2923400104045868,0.0,0.16335000097751617,0.12553000450134277,0.0
328,0.49285998940467834,0.0,0.28332000970840454,0.0,0.0,0.0,0.0,0.0,0.21895000338554382,0.0
329,0.014960000291466713,0.9411200284957886,0.0,0.0,0.0,0.0,0.0,0.04340999945998192,0.0,0.0
330,0.0,0.0,0.0,0.16604000329971313,0.0,0.05403999984264374,0.0,0.0,0.7785900235176086,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930099844932556,0.0,0.0
332,0.941510021686554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056299999356269836
333,0.0,0.504289984703064,0.0,0.49160999059677124,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.4361000061035156,0.0,0.18232999742031097,0.0,0.0,0.0,0.37852001190185547
335,0.0,0.6009699702262878,0.0,0.0,0.0,0.22829000651836395,0.0,0.1657399982213974,0.0,0.0
336,0.42214998602867126,0.40195998549461365,0.0,0.0,0.17327000200748444,0.0,0.0,0.0,0.0,0.0
337,0.9972400069236755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.5361599922180176,0.26627999544143677,0.0,0.0,0.11626999825239182,0.08027999848127365,0.0,0.0,0.0,0.0
339,0.5674800276756287,0.0,0.0,0.0,0.0,0.0,0.4294700026512146,0.0,0.0,0.0
340,0.0,0.16238999366760254,0.0,0.0,0.0,0.8347799777984619,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933800101280212
342,0.0,0.0,0.1386599987745285,0.0,0.0,0.8598700165748596,0.0,0.0,0.0,0.0
343,0.0,0.0,0.4990299940109253,0.0,0.0,0.0,0.0,0.0,0.49963000416755676,0.0
344,0.0,0.9938899874687195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.9962599873542786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.878600001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11715999990701675
347,0.0,0.0,0.0,0.5021299719810486,0.0,0.0,0.0,0.456279993057251,0.0,0.03652999922633171
348,0.0,0.8125600218772888,0.0,0.018139999359846115,0.0,0.11155000329017639,0.0,0.0,0.0,0.05649000033736229
349,0.0,0.17473000288009644,0.0,0.0,0.4096300005912781,0.4138599932193756,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.9743199944496155,0.0,0.0,0.02070000022649765,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.6206799745559692,0.16836999356746674,0.0,0.20814000070095062,0.0
352,0.0,0.32541999220848083,0.0,0.0,0.0,0.38611000776290894,0.16419999301433563,0.0,0.012550000101327896,0.11069999635219574
353,0.0,0.030969999730587006,0.0,0.0,0.0,0.0,0.0,0.0,0.9673100113868713,0.0
354,0.0,0.0,0.2865299880504608,0.0,0.0,0.7099199891090393,0.0,0.0,0.0,0.0
355,0.09322000294923782,0.0,0.0,0.0,0.7747799754142761,0.0,0.0,0.0,0.12941999733448029,0.0
356,0.2984499931335449,0.0,0.0,0.0,0.6990600228309631,0.0,0.0,0.0,0.0,0.0
357,0.9973800182342529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.8014100193977356,0.0,0.0,0.0,0.0,0.0,0.17508000135421753,0.0,0.01939000003039837
359,0.0,0.14745000004768372,0.0,0.0,0.0,0.3103500008583069,0.0,0.0,0.5259000062942505,0.014560000039637089
360,0.9970899820327759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.5007200241088867,0.0,0.0,0.0,0.0,0.0,0.0,0.2302899956703186,0.2660199999809265,0.0
362,0.2198300063610077,0.5279800295829773,0.14229999482631683,0.0,0.0,0.0,0.0,0.0,0.10857000201940536,0.0
363,0.0,0.0,0.0,0.9927999973297119,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.7432600259780884,0.0,0.0,0.2561799883842468,0.0,0.0
365,0.0,0.0,0.0,0.0,0.6498000025749207,0.0,0.0,0.0,0.3464199900627136,0.0
366,0.0,0.0,0.0,0.0,0.0,0.9978600144386292,0.0,0.0,0.0,0.0
367,0.0,0.9701899886131287,0.0,0.0,0.0,0.0,0.026259999722242355,0.0,0.0,0.0
368,0.0,0.0,0.31786999106407166,0.0,0.0,0.0,0.6794700026512146,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.42541998624801636,0.0,0.3824099898338318,0.18796999752521515,0.0
370,0.0,0.0,0.0,0.0,0.20892000198364258,0.0,0.0,0.7885800004005432,0.0,0.0
371,0.0,0.0,0.6757299900054932,0.0,0.0,0.0,0.0,0.0,0.32280999422073364,0.0
372,0.0,0.05282999947667122,0.0,0.0,0.34599000215530396,0.30555999279022217,0.0,0.0,0.0,0.2949399948120117
373,0.9486200213432312,0.0,0.0,0.0,0.0,0.0,0.04904000088572502,0.0,0.0,0.0
374,0.43696001172065735,0.0,0.0,0.0,0.0,0.0,0.5605199933052063,0.0,0.0,0.0
375,0.07518000155687332,0.0,0.0,0.0,0.0,0.9197199940681458,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966300129890442
377,0.0,0.9673200249671936,0.0,0.0,0.0,0.0,0.0,0.029400000348687172,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0,0.0,0.9976999759674072,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978399872779846,0.0
380,0.0,0.0,0.0,0.6153299808502197,0.0,0.0,0.0,0.3786500096321106,0.0,0.0
381,0.0,0.0,0.9401800036430359,0.0,0.0,0.0,0.05722000077366829,0.0,0.0,0.0
382,0.42072001099586487,0.0,0.0,0.0,0.0,0.5756199955940247,0.0,0.0,0.0,0.0
383,0.0,0.36375001072883606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327499747276306
384,0.9968900084495544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.29319998621940613,0.0,0.06757999956607819,0.636900007724762,0.0,0.0
386,0.3703100085258484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6273800134658813,0.0
387,0.12172999978065491,0.48938998579978943,0.0,0.0,0.0,0.0,0.0,0.22777999937534332,0.15806999802589417,0.0
388,0.25277000665664673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427399754524231,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976800084114075,0.0,0.0
390,0.0,0.0,0.04820000007748604,0.04032000154256821,0.0,0.0,0.0,0.0,0.9103299975395203,0.0
391,0.35117000341415405,0.25558000802993774,0.0,0.0,0.31477001309394836,0.06106000021100044,0.0,0.01623000018298626,0.0,0.0
392,0.0,0.0,0.0,0.0,0.5909199714660645,0.40713998675346375,0.0,0.0,0.0,0.0
393,0.26458999514579773,0.0,0.6173400282859802,0.0,0.0,0.0,0.0,0.0,0.11565999686717987,0.0
394,0.0,0.0,0.0,0.9927999973297119,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,0.9962000250816345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.05849999934434891,0.0,0.0,0.0,0.0,0.0,0.5952000021934509,0.08182000368833542,0.263839989900589,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969000220298767,0.0
398,0.473470002412796,0.0,0.0,0.4208199977874756,0.0,0.0,0.0,0.10224000364542007,0.0,0.0
399,0.025790000334382057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688000082969666
400,0.12348999828100204,0.0,0.0,0.0,0.2753700017929077,0.5309000015258789,0.06814000010490417,0.0,0.0,0.0
401,0.0,0.0,0.0,0.0,0.38109999895095825,0.18053999543190002,0.43685999512672424,0.0,0.0,0.0
402,0.9272800087928772,0.0,0.0,0.0,0.07111000269651413,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.30167001485824585,0.0,0.6968399882316589,0.0,0.0,0.0,0.0
404,0.18614999949932098,0.4491499960422516,0.0,0.0,0.02402999997138977,0.18698999285697937,0.0,0.0,0.1530199944972992,0.0
405,0.0,0.0,0.0,0.03474999964237213,0.0,0.0,0.0,0.0,0.0,0.9640100002288818
406,0.0,0.4733699858188629,0.0,0.0,0.0,0.0,0.0,0.5224499702453613,0.0,0.0
407,0.0,0.13187000155448914,0.0,0.0,0.86531001329422,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.7560399770736694,0.0,0.24038000404834747,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996429979801178
410,0.5986700057983398,0.0,0.0,0.06493999809026718,0.0,0.0,0.08404000103473663,0.2502399981021881,0.0,0.0
411,0.47141000628471375,0.22416000068187714,0.08683999627828598,0.0,0.0,0.21629999577999115,0.0,0.0,0.0,0.0
412,0.2758899927139282,0.0,0.0,0.0,0.7220900058746338,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.08764000236988068,0.0,0.0,0.9090099930763245
414,0.0,0.997160017490387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.608489990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39017000794410706,0.0
416,0.14934000372886658,0.16937999427318573,0.0,0.0,0.0,0.0,0.0,0.0,0.2973499894142151,0.381989985704422
417,0.0,0.25130000710487366,0.0,0.0,0.07535000145435333,0.0,0.0,0.033730000257492065,0.21633000671863556,0.4221299886703491
418,0.0,0.0,0.5655999779701233,0.0,0.0,0.27876999974250793,0.0,0.0,0.0,0.15178999304771423
419,0.3571400046348572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64069002866745
420,0.0,0.0,0.09618999809026718,0.0,0.0848499983549118,0.20276999473571777,0.0,0.23068000376224518,0.3842799961566925,0.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975299835205078
422,0.9965400099754333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0.7789099812507629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21750999987125397
424,0.0,0.0,0.0,0.0,0.0,0.0,0.9976199865341187,0.0,0.0,0.0
425,0.13625000417232513,0.0,0.0,0.8607699871063232,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.6147800087928772,0.0,0.0,0.0,0.0,0.057739999145269394,0.3241899907588959
427,0.19673000276088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017699718475342,0.0
428,0.0,0.0,0.8650000095367432,0.13138000667095184,0.0,0.0,0.0,0.0,0.0,0.0
429,0.12037000060081482,0.0,0.778469979763031,0.0,0.0,0.0,0.0,0.0,0.0,0.09922999888658524
430,0.0,0.0,0.0,0.9959200024604797,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.07096999883651733,0.0,0.9282900094985962,0.0
432,0.0,0.0,0.0,0.0,0.1273300051689148,0.0,0.0,0.48521000146865845,0.0,0.3858799934387207
433,0.0,0.0,0.0,0.9967799782752991,0.0,0.0,0.0,0.0,0.0,0.0
434,0.2272000014781952,0.0,0.0,0.0,0.023350000381469727,0.0,0.1085600033402443,0.6395599842071533,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983000159263611,0.0
436,0.28279000520706177,0.06819000095129013,0.0,0.0,0.0,0.0,0.0,0.0,0.6470500230789185,0.0
437,0.0,0.04479999840259552,0.0,0.0,0.0,0.0,0.0,0.9457200169563293,0.0,0.0
438,0.0,0.0,0.5862200260162354,0.0,0.0,0.0,0.0,0.0,0.0,0.4117699861526489
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573699712753296,0.0,0.3409099876880646
440,0.0,0.0,0.0,0.2432900071144104,0.0,0.0,0.34053999185562134,0.04461999982595444,0.3199400007724762,0.05000999942421913
441,0.0,0.0,0.08744999766349792,0.20825999975204468,0.0,0.0,0.6410999894142151,0.0,0.06131000071763992,0.0
442,0.8026999831199646,0.0,0.0,0.0,0.0,0.0,0.0,0.02290000021457672,0.17272000014781952,0.0
443,0.0,0.0,0.0,0.0,0.0,0.6875100135803223,0.0,0.0,0.31014999747276306,0.0
444,0.0,0.9973199963569641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0,0.3173399865627289,0.0,0.0,0.22776000201702118,0.0,0.4515399932861328
446,0.2766000032424927,0.7197099924087524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0,0.0,0.4979400038719177,0.0,0.21407000720500946,0.0,0.28497999906539917
448,0.0,0.0,0.0,0.04913000017404556,0.0,0.13323000073432922,0.0,0.46498000621795654,0.0,0.35016000270843506
449,0.8744999766349792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12257000058889389
450,0.2837800085544586,0.0,0.06840000301599503,0.1765899956226349,0.0,0.0,0.0,0.4694800078868866,0.0,0.0
451,0.02921999990940094,0.017480000853538513,0.0,0.0,0.0,0.0,0.0,0.017799999564886093,0.9348099827766418,0.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5402299761772156,0.4578999876976013,0.0
453,0.0,0.8937699794769287,0.0,0.0,0.06300000101327896,0.0,0.0,0.0,0.0,0.04024000093340874
454,0.0,0.0,0.0,0.7839800119400024,0.0,0.15065999329090118,0.0,0.0,0.06502000242471695,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.2534399926662445,0.0,0.7451900243759155,0.0
456,0.6715899705886841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235200047492981
457,0.10097000002861023,0.0,0.0,0.0,0.6291400194168091,0.2678700089454651,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964799880981445
459,0.0,0.1720699965953827,0.0,0.0,0.0,0.0,0.0,0.0,0.6165000200271606,0.20809000730514526
460,0.019009999930858612,0.0,0.0,0.0,0.0,0.9794300198554993,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.36726000905036926,0.0,0.10486000031232834,0.0,0.5220500230789185,0.0,0.0
462,0.1067499965429306,0.05655999854207039,0.0,0.0,0.0,0.0,0.0,0.8115599751472473,0.0,0.02298000082373619
463,0.2514199912548065,0.0,0.0,0.0,0.0,0.7465599775314331,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.9973300099372864,0.0,0.0,0.0,0.0,0.0
465,0.8087999820709229,0.0,0.0,0.0,0.16777999699115753,0.0,0.020969999954104424,0.0,0.0,0.0
466,0.0,0.04098999872803688,0.0,0.0,0.9551799893379211,0.0,0.0,0.0,0.0,0.0
467,0.0,0.9942600131034851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0.9421499967575073,0.0,0.0,0.05581999942660332,0.0,0.0,0.0,0.0,0.0,0.0
469,0.0,0.1041800007224083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8922600150108337
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960100054740906
471,0.0,0.0,0.0,0.0,0.21565000712871552,0.7750700116157532,0.0,0.0,0.0,0.0
472,0.550570011138916,0.0,0.0,0.0,0.0,0.0,0.446370005607605,0.0,0.0,0.0
473,0.7923300266265869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20420999825000763
474,0.7849299907684326,0.0,0.0,0.0,0.0,0.0,0.0,0.21167999505996704,0.0,0.0
475,0.8465700149536133,0.0,0.0,0.0,0.0,0.0,0.022870000451803207,0.0,0.0,0.12707999348640442
476,0.0,0.8649500012397766,0.0,0.0,0.0,0.0,0.0,0.1339700073003769,0.0,0.0
477,0.22842000424861908,0.0,0.0,0.0,0.0,0.0,0.4337399899959564,0.0,0.13194000720977783,0.20366999506950378
478,0.8751400113105774,0.0,0.0,0.0,0.0,0.0,0.0,0.08795999735593796,0.03460000082850456,0.0
479,0.0,0.0,0.0,0.0,0.22739000618457794,0.7693099975585938,0.0,0.0,0.0,0.0
480,0.11823999881744385,0.0,0.0,0.0,0.0,0.13116000592708588,0.7487599849700928,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.1349399983882904,0.0,0.0,0.0,0.8626700043678284,0.0
482,0.0,0.08698999881744385,0.0,0.0,0.0,0.0,0.27072998881340027,0.0,0.0,0.6384999752044678
483,0.2814599871635437,0.0,0.0,0.0,0.1102600023150444,0.6065899729728699,0.0,0.0,0.0,0.0
484,0.1806900054216385,0.0,0.0,0.0,0.0,0.0,0.0,0.5868899822235107,0.22857999801635742,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978100061416626,0.0
486,0.6387199759483337,0.0,0.08846999704837799,0.0,0.0,0.0,0.0,0.0,0.0,0.27101999521255493
487,0.4762499928474426,0.0,0.0,0.5212000012397766,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.3419100046157837,0.0,0.0,0.0,0.6567000150680542,0.0,0.0
489,0.0,0.0,0.7394199967384338,0.0,0.0,0.21744999289512634,0.0,0.0,0.041680000722408295,0.0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975000023841858,0.0
491,0.0,0.9808300137519836,0.0,0.0,0.0,0.0,0.0,0.0,0.01785000041127205,0.0
492,0.24156999588012695,0.0,0.0,0.03584999963641167,0.0,0.7196400165557861,0.0,0.0,0.0,0.0
493,0.022549999877810478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756799936294556,0.0
494,0.0,0.0,0.273470014333725,0.48034998774528503,0.0,0.0,0.0,0.0,0.24393999576568604,0.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643799960613251,0.5335800051689148,0.0
496,0.0,0.0,0.0,0.0,0.7974799871444702,0.04465999826788902,0.15452000498771667,0.0,0.0,0.0
497,0.0,0.0,0.5752999782562256,0.0,0.0,0.0,0.39136001467704773,0.0,0.03180000185966492,0.0
498,0.4456000030040741,0.0,0.0,0.1742900013923645,0.0,0.0,0.0,0.0806799978017807,0.298550009727478,0.0
499,0.0,0.0,0.0,0.10322000086307526,0.0,0.0,0.0,0.0,0.8936200141906738,0.0
500,0.5455099940299988,0.0,0.043219998478889465,0.0,0.0,0.12156999856233597,0.28777000308036804,0.0,0.0,0.0
501,0.7003099918365479,0.0,0.2961199879646301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.5887399911880493,0.4085499942302704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.8650000095367432,0.13139000535011292,0.0,0.0,0.0,0.0,0.0,0.0
504,0.0,0.39789000153541565,0.0,0.600820004940033,0.0,0.0,0.0,0.0,0.0,0.0
505,0.5913299918174744,0.09912999719381332,0.0,0.0,0.0,0.30741000175476074,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0,0.9970099925994873,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.8178499937057495,0.0,0.024460000917315483,0.15163999795913696,0.0,0.0,0.0
508,0.0,0.0,0.0,0.23740999400615692,0.0,0.7583100199699402,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.9964399933815002,0.0,0.0,0.0
510,0.22693000733852386,0.0,0.5568699836730957,0.0,0.0,0.2134300023317337,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.9671300053596497,0.0,0.030079999938607216,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0,0.0,0.6642100214958191,0.0,0.20374999940395355,0.0,0.1305299997329712
513,0.9958500266075134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0,0.998449981212616,0.0,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972800016403198,0.0,0.0
516,0.0,0.728380024433136,0.0,0.0,0.0,0.0,0.0,0.21855999529361725,0.0,0.05067000165581703
517,0.0,0.9606800079345703,0.0,0.0,0.0,0.0,0.0,0.027160000056028366,0.0,0.010099999606609344
518,0.0,0.0,0.0,0.9950100183486938,0.0,0.0,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0,0.9686200022697449,0.029109999537467957,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.9981799721717834,0.0,0.0,0.0,0.0,0.0,0.0
521,0.9988800287246704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.5778599977493286,0.0,0.0,0.0,0.0,0.41958001255989075,0.0,0.0,0.0,0.0
523,0.12640999257564545,0.0,0.10515999794006348,0.0,0.33994999527931213,0.025849999859929085,0.0,0.40149998664855957,0.0,0.0
524,0.0,0.9975399971008301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
